first_trade_ts,last_trade_ts,profiling
1722599713.506,1722599887.0108,"{'delta': -3028650.234200004, 'trade_count': 1602, 'buy_trade_count': 652, 'sell_trade_count': 950, 'val': 64700, 'vah': 64750, 'poc': 64700, 'poc_idx': 1, 'poc_volume': 5568047, 'total_volume': 10007971.929200016, 'bid_volume': 3412629.7675000075, 'ask_volume': 6518181.683200004}"
1722599887.0108,1722600068.1289,"{'delta': -5855173.369699999, 'trade_count': 1339, 'buy_trade_count': 597, 'sell_trade_count': 742, 'val': 64650, 'vah': 64650, 'poc': 64650, 'poc_idx': 0, 'poc_volume': 10015049, 'total_volume': 10015049.429500023, 'bid_volume': 2079938.0299000011, 'ask_volume': 7803252.735600005}"
1722600068.1289,1722600192.3595,"{'delta': 1268462.9233999962, 'trade_count': 1173, 'buy_trade_count': 725, 'sell_trade_count': 448, 'val': 64700, 'vah': 64700, 'poc': 64700, 'poc_idx': 1, 'poc_volume': 7396594, 'total_volume': 10004231.587599995, 'bid_volume': 5613328.643799998, 'ask_volume': 4367884.332099996}"
1722600192.3596,1722600479.3106,"{'delta': 1564012.0712999983, 'trade_count': 1920, 'buy_trade_count': 1173, 'sell_trade_count': 747, 'val': 64700, 'vah': 64750, 'poc': 64700, 'poc_idx': 1, 'poc_volume': 6241969, 'total_volume': 10012203.893100016, 'bid_volume': 5764822.686399999, 'ask_volume': 4223966.561499998}"
1722600479.4724,1722600885.506,"{'delta': -2272663.8960999963, 'trade_count': 2562, 'buy_trade_count': 1088, 'sell_trade_count': 1474, 'val': 64650, 'vah': 64700, 'poc': 64700, 'poc_idx': 1, 'poc_volume': 3973364, 'total_volume': 10078647.718100004, 'bid_volume': 3902344.131000003, 'ask_volume': 6174167.646800004}"
1722600885.5061,1722601135.0124,"{'delta': 855116.5744000005, 'trade_count': 1335, 'buy_trade_count': 728, 'sell_trade_count': 607, 'val': 64650, 'vah': 64700, 'poc': 64650, 'poc_idx': 0, 'poc_volume': 5129216, 'total_volume': 10027908.960399993, 'bid_volume': 5440671.491399994, 'ask_volume': 4583809.652999994}"
1722601135.0125,1722601241.5528,"{'delta': -8636146.252799995, 'trade_count': 636, 'buy_trade_count': 218, 'sell_trade_count': 418, 'val': 64700, 'vah': 64750, 'poc': 64700, 'poc_idx': 0, 'poc_volume': 5700957, 'total_volume': 10120455.273, 'bid_volume': 742154.5100999995, 'ask_volume': 9365096.4378}"
1722601241.8721,1722601270.5749,"{'delta': -3616068.601600002, 'trade_count': 385, 'buy_trade_count': 137, 'sell_trade_count': 248, 'val': 64700, 'vah': 64700, 'poc': 64700, 'poc_idx': 1, 'poc_volume': 9531204, 'total_volume': 10184656.815800002, 'bid_volume': 3253815.6499999985, 'ask_volume': 6887427.728699999}"
1722601270.5749,1722601280.0293,"{'delta': -7679528.8939000005, 'trade_count': 429, 'buy_trade_count': 68, 'sell_trade_count': 361, 'val': 64650, 'vah': 64650, 'poc': 64650, 'poc_idx': 0, 'poc_volume': 10027174, 'total_volume': 10027174.094699997, 'bid_volume': 1173822.6003999996, 'ask_volume': 8853286.823600002}"
1722601280.0293,1722601286.8629,"{'delta': -6049619.170299998, 'trade_count': 924, 'buy_trade_count': 118, 'sell_trade_count': 806, 'val': 64600, 'vah': 64600, 'poc': 64600, 'poc_idx': 0, 'poc_volume': 7314872, 'total_volume': 10009343.139099982, 'bid_volume': 1979861.9843999979, 'ask_volume': 8006792.949799998}"
1722601286.8629,1722601293.5328,"{'delta': -7921803.8071, 'trade_count': 763, 'buy_trade_count': 51, 'sell_trade_count': 712, 'val': 64600, 'vah': 64600, 'poc': 64600, 'poc_idx': 0, 'poc_volume': 10057248, 'total_volume': 10057248.25530001, 'bid_volume': 1067722.2241000002, 'ask_volume': 8912644.296200017}"
1722601293.5328,1722601298.0701,"{'delta': -8859966.3164, 'trade_count': 1129, 'buy_trade_count': 83, 'sell_trade_count': 1046, 'val': 64550, 'vah': 64550, 'poc': 64550, 'poc_idx': 0, 'poc_volume': 8439891, 'total_volume': 10188571.218400002, 'bid_volume': 664302.451, 'ask_volume': 9515808.705999985}"
1722601298.0701,1722601298.1123,"{'delta': -9394650.074100012, 'trade_count': 1717, 'buy_trade_count': 46, 'sell_trade_count': 1671, 'val': 64450, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 5319094, 'total_volume': 10000678.565100016, 'bid_volume': 303014.24549999996, 'ask_volume': 9603384.973900015}"
1722601298.1123,1722601303.364,"{'delta': -3062786.885299998, 'trade_count': 1093, 'buy_trade_count': 492, 'sell_trade_count': 601, 'val': 64500, 'vah': 64550, 'poc': 64550, 'poc_idx': 2, 'poc_volume': 6145957, 'total_volume': 10041496.776300004, 'bid_volume': 3485615.339400002, 'ask_volume': 6551755.189600004}"
1722601303.3686,1722601348.5381,"{'delta': -2516277.6657000002, 'trade_count': 1123, 'buy_trade_count': 472, 'sell_trade_count': 651, 'val': 64550, 'vah': 64550, 'poc': 64550, 'poc_idx': 0, 'poc_volume': 10079062, 'total_volume': 10079062.578299994, 'bid_volume': 3758485.9747999995, 'ask_volume': 6297670.122000005}"
1722601348.5381,1722601398.647,"{'delta': -4572924.748000002, 'trade_count': 1045, 'buy_trade_count': 387, 'sell_trade_count': 658, 'val': 64500, 'vah': 64500, 'poc': 64500, 'poc_idx': 0, 'poc_volume': 8108305, 'total_volume': 10104921.878600026, 'bid_volume': 2765998.5653000018, 'ask_volume': 7324985.848500006}"
1722601398.7011,1722601533.5605,"{'delta': -798378.3964000004, 'trade_count': 1354, 'buy_trade_count': 627, 'sell_trade_count': 727, 'val': 64500, 'vah': 64550, 'poc': 64550, 'poc_idx': 1, 'poc_volume': 6402077, 'total_volume': 10043794.357799996, 'bid_volume': 4622707.980699994, 'ask_volume': 5417731.062900004}"
1722601533.5605,1722601544.7763,"{'delta': -5838947.113999997, 'trade_count': 878, 'buy_trade_count': 102, 'sell_trade_count': 776, 'val': 64500, 'vah': 64550, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 5911469, 'total_volume': 10111775.636599999, 'bid_volume': 2136414.2613, 'ask_volume': 7974458.004899993}"
1722601544.7763,1722601671.0681,"{'delta': -3403622.3257999937, 'trade_count': 1920, 'buy_trade_count': 694, 'sell_trade_count': 1226, 'val': 64450, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 6687886, 'total_volume': 10031590.815199984, 'bid_volume': 3313597.3193, 'ask_volume': 6715156.585099992}"
1722601671.0681,1722601752.12,"{'delta': 3515234.52880001, 'trade_count': 1262, 'buy_trade_count': 567, 'sell_trade_count': 695, 'val': 64500, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 8038844, 'total_volume': 10052859.272400007, 'bid_volume': 6751604.154000006, 'ask_volume': 3267974.2032999997}"
1722601752.12,1722601785.1015,"{'delta': -6971614.001199998, 'trade_count': 1969, 'buy_trade_count': 351, 'sell_trade_count': 1618, 'val': 64400, 'vah': 64400, 'poc': 64400, 'poc_idx': 0, 'poc_volume': 7190142, 'total_volume': 10014330.357600028, 'bid_volume': 1521100.3865999994, 'ask_volume': 8492714.479800034}"
1722601785.1176,1722601801.7936,"{'delta': 3781604.0099, 'trade_count': 1356, 'buy_trade_count': 1050, 'sell_trade_count': 306, 'val': 64450, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 5936350, 'total_volume': 10144003.231700009, 'bid_volume': 6962352.237600008, 'ask_volume': 3181199.6108999997}"
1722601801.7936,1722601803.0051,"{'delta': 947204.8750999982, 'trade_count': 1180, 'buy_trade_count': 792, 'sell_trade_count': 388, 'val': 64550, 'vah': 64600, 'poc': 64550, 'poc_idx': 0, 'poc_volume': 5300298, 'total_volume': 10012607.254099978, 'bid_volume': 5478227.748199983, 'ask_volume': 4532701.189500002}"
1722601803.0052,1722601804.4764,"{'delta': 5456805.650999999, 'trade_count': 1630, 'buy_trade_count': 1317, 'sell_trade_count': 313, 'val': 64600, 'vah': 64700, 'poc': 64650, 'poc_idx': 2, 'poc_volume': 3923871, 'total_volume': 10003105.618599972, 'bid_volume': 7729374.156599998, 'ask_volume': 2194950.8697999995}"
1722601804.477,1722601807.5856,"{'delta': 1301529.5071000026, 'trade_count': 1677, 'buy_trade_count': 1121, 'sell_trade_count': 556, 'val': 64700, 'vah': 64750, 'poc': 64750, 'poc_idx': 1, 'poc_volume': 5718883, 'total_volume': 10000039.40369997, 'bid_volume': 5649878.302600005, 'ask_volume': 4347961.110299999}"
1722601807.5858,1722601808.1682,"{'delta': -3512031.7202999988, 'trade_count': 1039, 'buy_trade_count': 307, 'sell_trade_count': 732, 'val': 64600, 'vah': 64700, 'poc': 64650, 'poc_idx': 2, 'poc_volume': 3912905, 'total_volume': 10046566.57989998, 'bid_volume': 3262738.877799998, 'ask_volume': 6773285.055699998}"
1722601808.1682,1722601809.4119,"{'delta': -2163101.210300002, 'trade_count': 2164, 'buy_trade_count': 408, 'sell_trade_count': 1756, 'val': 64450, 'vah': 64550, 'poc': 64500, 'poc_idx': 3, 'poc_volume': 5547449, 'total_volume': 10010373.276700035, 'bid_volume': 3923636.0332000027, 'ask_volume': 5975220.864100022}"
1722601809.4119,1722601809.4629,"{'delta': -9460982.036900006, 'trade_count': 2057, 'buy_trade_count': 81, 'sell_trade_count': 1976, 'val': 64250, 'vah': 64300, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 4149976, 'total_volume': 10004251.259899992, 'bid_volume': 264488.93100000004, 'ask_volume': 9732423.689}"
1722601809.4629,1722601809.9122,"{'delta': -3209807.2174, 'trade_count': 1670, 'buy_trade_count': 362, 'sell_trade_count': 1308, 'val': 64250, 'vah': 64300, 'poc': 64300, 'poc_idx': 3, 'poc_volume': 3970015, 'total_volume': 10059842.724599969, 'bid_volume': 3425017.753600001, 'ask_volume': 6633411.103500029}"
1722601809.9122,1722601810.0214,"{'delta': -8557462.546000004, 'trade_count': 1937, 'buy_trade_count': 150, 'sell_trade_count': 1787, 'val': 64050, 'vah': 64150, 'poc': 64150, 'poc_idx': 2, 'poc_volume': 3748159, 'total_volume': 10000182.734199991, 'bid_volume': 721167.4941000001, 'ask_volume': 9276897.225100001}"
1722601810.0214,1722601810.1072,"{'delta': -6685083.395500013, 'trade_count': 2120, 'buy_trade_count': 299, 'sell_trade_count': 1821, 'val': 63950, 'vah': 64100, 'poc': 64000, 'poc_idx': 1, 'poc_volume': 3576896, 'total_volume': 10000355.56550001, 'bid_volume': 1618845.4494999987, 'ask_volume': 8336628.712100014}"
1722601810.1078,1722601810.1842,"{'delta': -8187762.55700001, 'trade_count': 815, 'buy_trade_count': 171, 'sell_trade_count': 644, 'val': 63950, 'vah': 64100, 'poc': 63950, 'poc_idx': 0, 'poc_volume': 4117191, 'total_volume': 10000725.665600007, 'bid_volume': 886857.3501000004, 'ask_volume': 9019471.456000006}"
1722601810.1843,1722601811.1242,"{'delta': -2061168.9831999997, 'trade_count': 1176, 'buy_trade_count': 571, 'sell_trade_count': 605, 'val': 64100, 'vah': 64150, 'poc': 64100, 'poc_idx': 1, 'poc_volume': 5365263, 'total_volume': 10039495.030600008, 'bid_volume': 3988778.351000007, 'ask_volume': 6038542.427699998}"
1722601811.1242,1722601812.2457,"{'delta': 188965.07950000127, 'trade_count': 1437, 'buy_trade_count': 783, 'sell_trade_count': 654, 'val': 64100, 'vah': 64150, 'poc': 64150, 'poc_idx': 1, 'poc_volume': 6554630, 'total_volume': 10202093.032499982, 'bid_volume': 5195400.755799999, 'ask_volume': 4976364.163000001}"
1722601812.2494,1722601813.5941,"{'delta': 5072777.7903, 'trade_count': 2043, 'buy_trade_count': 1600, 'sell_trade_count': 443, 'val': 64200, 'vah': 64300, 'poc': 64250, 'poc_idx': 2, 'poc_volume': 3080951, 'total_volume': 10006381.139299985, 'bid_volume': 7530066.052399993, 'ask_volume': 2449728.020700002}"
1722601813.595,1722601817.5389,"{'delta': 2112229.3087999956, 'trade_count': 1884, 'buy_trade_count': 1189, 'sell_trade_count': 695, 'val': 64400, 'vah': 64400, 'poc': 64400, 'poc_idx': 1, 'poc_volume': 7570640, 'total_volume': 10012085.603599971, 'bid_volume': 6052117.3736, 'ask_volume': 3949928.147400003}"
1722601817.539,1722601824.2183,"{'delta': -3688842.800600003, 'trade_count': 1621, 'buy_trade_count': 524, 'sell_trade_count': 1097, 'val': 64300, 'vah': 64350, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 6420570, 'total_volume': 10011680.54119999, 'bid_volume': 3159680.8567999997, 'ask_volume': 6833289.131700006}"
1722601824.2391,1722601831.2461,"{'delta': -3189304.1935000042, 'trade_count': 1366, 'buy_trade_count': 536, 'sell_trade_count': 830, 'val': 64250, 'vah': 64300, 'poc': 64250, 'poc_idx': 1, 'poc_volume': 4810522, 'total_volume': 10005617.64649999, 'bid_volume': 3408092.4007999976, 'ask_volume': 6595339.676099993}"
1722601831.2461,1722601835.1086,"{'delta': -2791519.123000002, 'trade_count': 811, 'buy_trade_count': 287, 'sell_trade_count': 524, 'val': 64300, 'vah': 64350, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 6407512, 'total_volume': 10026764.104599979, 'bid_volume': 3541276.182799998, 'ask_volume': 6408819.989299986}"
1722601835.1086,1722601839.8877,"{'delta': -4680778.1625000015, 'trade_count': 1062, 'buy_trade_count': 300, 'sell_trade_count': 762, 'val': 64250, 'vah': 64300, 'poc': 64250, 'poc_idx': 0, 'poc_volume': 5305487, 'total_volume': 10022822.3563, 'bid_volume': 2643304.099000001, 'ask_volume': 7346722.542300006}"
1722601839.8878,1722601851.7435,"{'delta': -1497301.0045000045, 'trade_count': 1374, 'buy_trade_count': 511, 'sell_trade_count': 863, 'val': 64250, 'vah': 64300, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 6018163, 'total_volume': 10038905.713699987, 'bid_volume': 4220867.065400007, 'ask_volume': 5768103.359099994}"
1722601851.7435,1722601861.2144,"{'delta': 3317302.375999985, 'trade_count': 2162, 'buy_trade_count': 1534, 'sell_trade_count': 628, 'val': 64350, 'vah': 64450, 'poc': 64450, 'poc_idx': 3, 'poc_volume': 3142860, 'total_volume': 10025355.088600013, 'bid_volume': 6630812.474700023, 'ask_volume': 3354026.3563}"
1722601861.2144,1722601873.7202,"{'delta': -2600830.0735999956, 'trade_count': 1108, 'buy_trade_count': 476, 'sell_trade_count': 632, 'val': 64400, 'vah': 64450, 'poc': 64450, 'poc_idx': 1, 'poc_volume': 5596166, 'total_volume': 10036280.37759999, 'bid_volume': 3702196.6981000006, 'ask_volume': 6318555.225599997}"
1722601873.7755,1722601887.3264,"{'delta': -1472323.001799996, 'trade_count': 1396, 'buy_trade_count': 603, 'sell_trade_count': 793, 'val': 64400, 'vah': 64450, 'poc': 64400, 'poc_idx': 1, 'poc_volume': 5450826, 'total_volume': 10010080.219399983, 'bid_volume': 4268556.483300004, 'ask_volume': 5738110.154500001}"
1722601887.3265,1722601907.1627,"{'delta': 2027420.999799999, 'trade_count': 1980, 'buy_trade_count': 1509, 'sell_trade_count': 471, 'val': 64450, 'vah': 64500, 'poc': 64500, 'poc_idx': 2, 'poc_volume': 4316092, 'total_volume': 10059734.844199969, 'bid_volume': 6043062.256900013, 'ask_volume': 4016156.922199996}"
1722601907.1627,1722601916.2812,"{'delta': 7086759.814400003, 'trade_count': 2253, 'buy_trade_count': 2059, 'sell_trade_count': 194, 'val': 64550, 'vah': 64650, 'poc': 64650, 'poc_idx': 2, 'poc_volume': 4114683, 'total_volume': 10003784.359600026, 'bid_volume': 8535136.287200019, 'ask_volume': 1458512.2725999998}"
1722601916.282,1722601921.073,"{'delta': 3652500.8690000013, 'trade_count': 1084, 'buy_trade_count': 703, 'sell_trade_count': 381, 'val': 64600, 'vah': 64650, 'poc': 64650, 'poc_idx': 1, 'poc_volume': 5502880, 'total_volume': 10008190.205599979, 'bid_volume': 6830086.787299995, 'ask_volume': 3171312.9296000022}"
1722601921.073,1722601930.6626,"{'delta': 2157096.494600003, 'trade_count': 1196, 'buy_trade_count': 781, 'sell_trade_count': 415, 'val': 64650, 'vah': 64700, 'poc': 64700, 'poc_idx': 2, 'poc_volume': 4794981, 'total_volume': 10002448.568199983, 'bid_volume': 6073693.746999999, 'ask_volume': 3922417.5432}"
1722601930.6626,1722601937.5198,"{'delta': 823310.7308999995, 'trade_count': 1170, 'buy_trade_count': 811, 'sell_trade_count': 359, 'val': 64650, 'vah': 64700, 'poc': 64650, 'poc_idx': 0, 'poc_volume': 5214308, 'total_volume': 10003155.264699968, 'bid_volume': 5387939.462000009, 'ask_volume': 4582808.038899998}"
1722601937.5198,1722601952.171,"{'delta': -50260.00010000428, 'trade_count': 1023, 'buy_trade_count': 605, 'sell_trade_count': 418, 'val': 64700, 'vah': 64700, 'poc': 64700, 'poc_idx': 1, 'poc_volume': 7476853, 'total_volume': 10195105.600500008, 'bid_volume': 5072099.174700003, 'ask_volume': 5115499.223199996}"
1722601952.171,1722601963.0068,"{'delta': -58739.724099998275, 'trade_count': 1047, 'buy_trade_count': 636, 'sell_trade_count': 411, 'val': 64700, 'vah': 64750, 'poc': 64750, 'poc_idx': 1, 'poc_volume': 7117691, 'total_volume': 10185386.307900002, 'bid_volume': 5054260.206899998, 'ask_volume': 5122063.016}"
1722601963.0068,1722601970.9119,"{'delta': -988824.991899997, 'trade_count': 926, 'buy_trade_count': 316, 'sell_trade_count': 610, 'val': 64650, 'vah': 64650, 'poc': 64650, 'poc_idx': 1, 'poc_volume': 7709680, 'total_volume': 10014128.167499993, 'bid_volume': 4512651.5878, 'ask_volume': 5409121.487199994}"
1722601970.9373,1722601982.0729,"{'delta': -1473069.7907999968, 'trade_count': 1950, 'buy_trade_count': 551, 'sell_trade_count': 1399, 'val': 64450, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 4461656, 'total_volume': 10000829.464199996, 'bid_volume': 4263879.836700004, 'ask_volume': 5732884.4652}"
1722601982.0729,1722601996.2261,"{'delta': 2300429.058900005, 'trade_count': 1388, 'buy_trade_count': 659, 'sell_trade_count': 729, 'val': 64400, 'vah': 64450, 'poc': 64450, 'poc_idx': 1, 'poc_volume': 5090065, 'total_volume': 10004731.083300011, 'bid_volume': 6152580.071099999, 'ask_volume': 3851700.0132999914}"
1722601996.2261,1722602007.1118,"{'delta': -7081005.642700004, 'trade_count': 1707, 'buy_trade_count': 293, 'sell_trade_count': 1414, 'val': 64350, 'vah': 64400, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 5543978, 'total_volume': 10005965.105499996, 'bid_volume': 1459967.4381000004, 'ask_volume': 8543356.674299996}"
1722602007.1118,1722602020.4966,"{'delta': -5243146.614500001, 'trade_count': 1445, 'buy_trade_count': 395, 'sell_trade_count': 1050, 'val': 64300, 'vah': 64300, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 7765705, 'total_volume': 10024341.914299985, 'bid_volume': 2390533.3241999997, 'ask_volume': 7633615.687199997}"
1722602020.4966,1722602038.2686,"{'delta': -4735643.297300009, 'trade_count': 1875, 'buy_trade_count': 482, 'sell_trade_count': 1393, 'val': 64250, 'vah': 64250, 'poc': 64250, 'poc_idx': 1, 'poc_volume': 7698609, 'total_volume': 10000081.491900029, 'bid_volume': 2596975.463699999, 'ask_volume': 7367669.621100021}"
1722602038.2686,1722602069.5318,"{'delta': 2350817.383699995, 'trade_count': 1637, 'buy_trade_count': 870, 'sell_trade_count': 767, 'val': 64250, 'vah': 64300, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 6121388, 'total_volume': 10003680.307100011, 'bid_volume': 6176284.015500002, 'ask_volume': 3825788.7147000004}"
1722602069.5466,1722602094.2328,"{'delta': -574035.319700002, 'trade_count': 1214, 'buy_trade_count': 532, 'sell_trade_count': 682, 'val': 64250, 'vah': 64250, 'poc': 64250, 'poc_idx': 1, 'poc_volume': 7558431, 'total_volume': 10001773.93729999, 'bid_volume': 4703906.581900001, 'ask_volume': 5286748.585699994}"
1722602094.2487,1722602113.4468,"{'delta': 3274057.548099997, 'trade_count': 1117, 'buy_trade_count': 705, 'sell_trade_count': 412, 'val': 64250, 'vah': 64300, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 6359410, 'total_volume': 10001717.406700015, 'bid_volume': 6584949.800400005, 'ask_volume': 3363701.3806999996}"
1722602113.4468,1722602127.9939,"{'delta': 5835908.754499995, 'trade_count': 1092, 'buy_trade_count': 942, 'sell_trade_count': 150, 'val': 64350, 'vah': 64350, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 7126764, 'total_volume': 10002163.777699975, 'bid_volume': 7894404.542099992, 'ask_volume': 2083127.5115999999}"
1722602127.9939,1722602131.6145,"{'delta': 8343303.826700012, 'trade_count': 1269, 'buy_trade_count': 1142, 'sell_trade_count': 127, 'val': 64450, 'vah': 64500, 'poc': 64450, 'poc_idx': 1, 'poc_volume': 4913906, 'total_volume': 10003873.895899998, 'bid_volume': 9150262.105300004, 'ask_volume': 830285.0346000002}"
1722602131.6145,1722602149.4954,"{'delta': 5065683.5706, 'trade_count': 1182, 'buy_trade_count': 736, 'sell_trade_count': 446, 'val': 64450, 'vah': 64450, 'poc': 64450, 'poc_idx': 1, 'poc_volume': 8497469, 'total_volume': 10045799.147600006, 'bid_volume': 7555741.359100001, 'ask_volume': 2483863.8518999997}"
1722602149.4954,1722602174.9957,"{'delta': 5331096.278999998, 'trade_count': 1396, 'buy_trade_count': 789, 'sell_trade_count': 607, 'val': 64350, 'vah': 64400, 'poc': 64350, 'poc_idx': 0, 'poc_volume': 4680721, 'total_volume': 10030064.020199995, 'bid_volume': 7659319.602599995, 'ask_volume': 2343041.6421000003}"
1722602174.9957,1722602204.8845,"{'delta': -3772624.704399996, 'trade_count': 1369, 'buy_trade_count': 400, 'sell_trade_count': 969, 'val': 64300, 'vah': 64350, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 6658198, 'total_volume': 10000073.958599988, 'bid_volume': 3111019.8564999993, 'ask_volume': 6882553.312799993}"
1722602204.8845,1722602222.8306,"{'delta': -360994.1849999991, 'trade_count': 1402, 'buy_trade_count': 496, 'sell_trade_count': 906, 'val': 64250, 'vah': 64300, 'poc': 64250, 'poc_idx': 1, 'poc_volume': 5447346, 'total_volume': 10007183.333999988, 'bid_volume': 4823094.574500006, 'ask_volume': 5183639.064800004}"
1722602222.8306,1722602247.9577,"{'delta': 5796817.614299996, 'trade_count': 1074, 'buy_trade_count': 768, 'sell_trade_count': 306, 'val': 64300, 'vah': 64350, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 5591630, 'total_volume': 10036989.688499993, 'bid_volume': 7878720.04199999, 'ask_volume': 2119057.601899998}"
1722602247.9577,1722602257.7301,"{'delta': 6537754.8878000025, 'trade_count': 1513, 'buy_trade_count': 1165, 'sell_trade_count': 348, 'val': 64350, 'vah': 64400, 'poc': 64350, 'poc_idx': 0, 'poc_volume': 4173277, 'total_volume': 10022468.165399991, 'bid_volume': 8205013.416499993, 'ask_volume': 1742356.6388000005}"
1722602257.842,1722602307.3957,"{'delta': -3728111.5455000047, 'trade_count': 1571, 'buy_trade_count': 652, 'sell_trade_count': 919, 'val': 64400, 'vah': 64400, 'poc': 64400, 'poc_idx': 1, 'poc_volume': 7166717, 'total_volume': 10001112.615499983, 'bid_volume': 3136500.5350000006, 'ask_volume': 6855072.157600001}"
1722602307.5041,1722602314.5192,"{'delta': 6020113.852400006, 'trade_count': 1472, 'buy_trade_count': 1269, 'sell_trade_count': 203, 'val': 64500, 'vah': 64550, 'poc': 64550, 'poc_idx': 2, 'poc_volume': 6107155, 'total_volume': 10005488.591600003, 'bid_volume': 8011962.947000005, 'ask_volume': 1992687.3696000022}"
1722602314.5192,1722602357.8442,"{'delta': 1645337.3267000045, 'trade_count': 1843, 'buy_trade_count': 986, 'sell_trade_count': 857, 'val': 64500, 'vah': 64550, 'poc': 64550, 'poc_idx': 1, 'poc_volume': 5003671, 'total_volume': 10006078.761299996, 'bid_volume': 5817249.218999997, 'ask_volume': 4180177.148000001}"
1722602357.8443,1722602444.1666,"{'delta': -1526557.7031999996, 'trade_count': 1801, 'buy_trade_count': 617, 'sell_trade_count': 1184, 'val': 64450, 'vah': 64500, 'poc': 64450, 'poc_idx': 1, 'poc_volume': 5543715, 'total_volume': 10013125.099400023, 'bid_volume': 4243283.698099995, 'ask_volume': 5751454.086800003}"
1722602444.1666,1722602487.7452,"{'delta': 2174422.0554, 'trade_count': 1451, 'buy_trade_count': 502, 'sell_trade_count': 949, 'val': 64350, 'vah': 64350, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 8342843, 'total_volume': 10055935.982, 'bid_volume': 6115179.0187, 'ask_volume': 3940241.955900003}"
1722602487.7452,1722602539.7766,"{'delta': 4507219.300200003, 'trade_count': 848, 'buy_trade_count': 491, 'sell_trade_count': 357, 'val': 64350, 'vah': 64350, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 9187649, 'total_volume': 10006355.0524, 'bid_volume': 7206602.132300002, 'ask_volume': 2737989.5381}"
1722602539.7766,1722602595.6334,"{'delta': 1513531.7429000004, 'trade_count': 967, 'buy_trade_count': 466, 'sell_trade_count': 501, 'val': 64350, 'vah': 64350, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 7754984, 'total_volume': 10252795.490299983, 'bid_volume': 5883163.616600002, 'ask_volume': 4356118.878700005}"
1722602595.6334,1722602700.5807,"{'delta': -1646886.0429000035, 'trade_count': 1791, 'buy_trade_count': 741, 'sell_trade_count': 1050, 'val': 64350, 'vah': 64400, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 4867645, 'total_volume': 10054623.8925, 'bid_volume': 4201100.776699999, 'ask_volume': 5849532.8002999965}"
1722602700.5807,1722602758.1303,"{'delta': 1598693.7591000013, 'trade_count': 1238, 'buy_trade_count': 522, 'sell_trade_count': 716, 'val': 64350, 'vah': 64350, 'poc': 64350, 'poc_idx': 1, 'poc_volume': 7883999, 'total_volume': 10001502.912899995, 'bid_volume': 5734290.852900005, 'ask_volume': 4201340.2525}"
1722602758.1303,1722602866.8881,"{'delta': 2916004.4276999994, 'trade_count': 1931, 'buy_trade_count': 1050, 'sell_trade_count': 881, 'val': 64350, 'vah': 64400, 'poc': 64400, 'poc_idx': 2, 'poc_volume': 4686856, 'total_volume': 10072592.321099998, 'bid_volume': 6380616.623400001, 'ask_volume': 3578229.6229}"
1722602866.8886,1722602942.8121,"{'delta': 5346874.046299989, 'trade_count': 1741, 'buy_trade_count': 1236, 'sell_trade_count': 505, 'val': 64450, 'vah': 64500, 'poc': 64450, 'poc_idx': 1, 'poc_volume': 4587315, 'total_volume': 10003709.108900001, 'bid_volume': 7551587.052199992, 'ask_volume': 2328417.5312999976}"
1722602942.8122,1722602951.1766,"{'delta': 9293586.643399982, 'trade_count': 1255, 'buy_trade_count': 1166, 'sell_trade_count': 89, 'val': 64550, 'vah': 64550, 'poc': 64550, 'poc_idx': 0, 'poc_volume': 7758600, 'total_volume': 10043007.405599996, 'bid_volume': 9639323.860699987, 'ask_volume': 374710.3811000001}"
1722602951.1766,1722602967.5054,"{'delta': 6578700.211300005, 'trade_count': 1051, 'buy_trade_count': 837, 'sell_trade_count': 214, 'val': 64600, 'vah': 64650, 'poc': 64600, 'poc_idx': 0, 'poc_volume': 5134011, 'total_volume': 10016761.851499993, 'bid_volume': 8254121.337699997, 'ask_volume': 1719030.8201000013}"
1722602967.5054,1722603001.3221,"{'delta': 2404941.9296000074, 'trade_count': 1284, 'buy_trade_count': 775, 'sell_trade_count': 509, 'val': 64600, 'vah': 64650, 'poc': 64650, 'poc_idx': 1, 'poc_volume': 6766755, 'total_volume': 10074661.470800014, 'bid_volume': 6206837.906200002, 'ask_volume': 3834859.770599998}"
